datetime,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,day_of_week,is_weekend,season,is_heating_period,hour_sin,hour_cos,month_sin,month_cos,day_of_week_sin,day_of_week_cos,wd_angle,wd_sin,wd_cos,is_stagnant,stagnant_duration,PM_ratio,air_quality_level,is_extreme_cold,is_extreme_hot,is_raining
2014-08-06 11:00:00,12564,2014,8,6,11,6.0,6.0,2.0,27.0,400.0,93.0,33.1,1003.2,11.6,0.0,ENE,2.5,Dongsi,2,0,3,0,0.259,-0.966,-0.866,-0.5,0.975,-0.223,67.5,0.924,0.383,0,0,1.0,优,0,1,0
2014-08-06 12:00:00,12565,2014,8,6,12,8.0,8.0,2.0,23.0,400.0,100.0,33.3,1002.9,9.4,0.0,ENE,2.3,Dongsi,2,0,3,0,0.0,-1.0,-0.866,-0.5,0.975,-0.223,67.5,0.924,0.383,0,0,1.0,优,0,1,0
2014-08-06 13:00:00,12566,2014,8,6,13,3.0,3.0,2.0,18.0,300.0,93.0,33.1,1002.3,7.8,0.0,E,2.1,Dongsi,2,0,3,0,-0.259,-0.966,-0.866,-0.5,0.975,-0.223,90.0,1.0,0.0,0,0,1.0,优,0,1,0
2014-08-06 14:00:00,12567,2014,8,6,14,4.0,4.0,2.0,15.0,200.0,89.0,33.1,1002.0,9.2,0.0,NE,2.2,Dongsi,2,0,3,0,-0.5,-0.866,-0.866,-0.5,0.975,-0.223,45.0,0.707,0.707,0,0,1.0,优,0,1,0
2014-08-06 15:00:00,12568,2014,8,6,15,3.0,3.0,2.0,19.0,200.0,89.0,32.8,1001.9,10.2,0.0,E,2.0,Dongsi,2,0,3,0,-0.707,-0.707,-0.866,-0.5,0.975,-0.223,90.0,1.0,0.0,0,0,1.0,优,0,1,0
2014-08-06 16:00:00,12569,2014,8,6,16,3.0,3.0,2.0,23.0,300.0,92.0,33.1,1002.2,7.8,0.0,E,2.5,Dongsi,2,0,3,0,-0.866,-0.5,-0.866,-0.5,0.975,-0.223,90.0,1.0,0.0,0,0,1.0,优,0,1,0
2014-08-06 17:00:00,12570,2014,8,6,17,3.0,3.0,2.0,32.0,300.0,86.0,32.5,1002.2,11.6,0.0,SSW,1.3,Dongsi,2,0,3,0,-0.966,-0.259,-0.866,-0.5,0.975,-0.223,202.5,-0.383,-0.924,0,0,1.0,优,0,1,0
2014-08-06 18:00:00,12571,2014,8,6,18,3.0,3.0,2.0,31.0,300.0,85.0,30.6,1002.6,14.7,0.0,S,2.2,Dongsi,2,0,3,0,-1.0,-0.0,-0.866,-0.5,0.975,-0.223,180.0,0.0,-1.0,0,0,1.0,优,0,1,0
2014-08-06 19:00:00,12572,2014,8,6,19,5.0,5.0,3.0,35.0,400.0,122.0,28.9,1003.4,16.8,0.0,SSW,1.0,Dongsi,2,0,3,0,-0.966,0.259,-0.866,-0.5,0.975,-0.223,202.5,-0.383,-0.924,0,0,1.0,优,0,1,0
2014-08-06 20:00:00,12573,2014,8,6,20,17.0,17.0,2.0,41.0,500.0,127.0,28.3,1004.0,18.7,0.0,SSE,1.3,Dongsi,2,0,3,0,-0.866,0.5,-0.866,-0.5,0.975,-0.223,157.5,0.383,-0.924,0,0,1.0,优,0,1,0
2014-08-06 21:00:00,12574,2014,8,6,21,29.0,29.0,3.0,50.0,700.0,119.0,25.9,1004.3,19.5,0.0,ESE,1.8,Dongsi,2,0,3,0,-0.707,0.707,-0.866,-0.5,0.975,-0.223,112.5,0.924,-0.383,0,0,1.0,优,0,1,0
2014-08-06 22:00:00,12575,2014,8,6,22,43.0,43.0,3.0,90.0,900.0,64.0,25.0,1004.6,20.3,0.0,E,1.3,Dongsi,2,0,3,0,-0.5,0.866,-0.866,-0.5,0.975,-0.223,90.0,1.0,0.0,0,0,1.0,良,0,1,0
2014-08-06 23:00:00,12576,2014,8,6,23,57.0,57.0,4.0,102.0,1000.0,42.0,23.4,1005.0,20.7,0.0,E,1.3,Dongsi,2,0,3,0,-0.259,0.966,-0.866,-0.5,0.975,-0.223,90.0,1.0,0.0,0,0,1.0,良,0,0,0
2014-08-07 00:00:00,12577,2014,8,7,0,88.0,88.0,7.0,103.0,1400.0,31.0,22.9,1004.9,19.7,0.0,ENE,1.3,Dongsi,3,0,3,0,0.0,1.0,-0.866,-0.5,0.434,-0.901,67.5,0.924,0.383,0,0,1.0,轻度污染,0,0,0
2014-08-07 01:00:00,12578,2014,8,7,1,129.0,129.0,9.0,110.0,2000.0,16.0,22.5,1005.0,19.3,0.0,ENE,0.9,Dongsi,3,0,3,0,0.259,0.966,-0.866,-0.5,0.434,-0.901,67.5,0.924,0.383,1,1,1.0,中度污染,0,0,0
2014-08-07 02:00:00,12579,2014,8,7,2,151.0,151.0,10.0,97.0,2100.0,11.0,22.1,1005.3,18.9,0.0,ENE,0.9,Dongsi,3,0,3,0,0.5,0.866,-0.866,-0.5,0.434,-0.901,67.5,0.924,0.383,1,2,1.0,重度污染,0,0,0
2014-08-07 03:00:00,12580,2014,8,7,3,115.0,115.0,11.0,79.0,1500.0,15.0,21.6,1005.3,18.8,0.0,E,0.7,Dongsi,3,0,3,0,0.707,0.707,-0.866,-0.5,0.434,-0.901,90.0,1.0,0.0,1,3,1.0,轻度污染,0,0,0
2014-08-07 04:00:00,12581,2014,8,7,4,100.0,100.0,11.0,68.0,1300.0,20.0,21.2,1005.6,19.1,0.0,ENE,0.0,Dongsi,3,0,3,0,0.866,0.5,-0.866,-0.5,0.434,-0.901,67.5,0.924,0.383,1,4,1.0,轻度污染,0,0,0
2014-08-07 05:00:00,12582,2014,8,7,5,97.0,97.0,12.0,52.0,1400.0,37.0,22.3,1006.1,18.3,0.0,ENE,1.4,Dongsi,3,0,3,0,0.966,0.259,-0.866,-0.5,0.434,-0.901,67.5,0.924,0.383,0,0,1.0,轻度污染,0,0,0
2014-08-07 06:00:00,12583,2014,8,7,6,101.0,101.0,13.0,57.0,1400.0,31.0,24.1,1006.0,17.6,0.0,NE,1.6,Dongsi,3,0,3,0,1.0,0.0,-0.866,-0.5,0.434,-0.901,45.0,0.707,0.707,0,0,1.0,轻度污染,0,1,0
2014-08-07 07:00:00,12584,2014,8,7,7,98.0,98.0,10.0,67.0,1400.0,25.0,25.2,1006.3,16.9,0.0,NE,1.5,Dongsi,3,0,3,0,0.966,-0.259,-0.866,-0.5,0.434,-0.901,45.0,0.707,0.707,0,0,1.0,轻度污染,0,1,0
2014-08-07 08:00:00,12585,2014,8,7,8,72.0,72.0,8.0,55.0,1100.0,45.0,26.7,1006.4,18.0,0.0,ENE,1.1,Dongsi,3,0,3,0,0.866,-0.5,-0.866,-0.5,0.434,-0.901,67.5,0.924,0.383,0,0,1.0,良,0,1,0
2014-08-07 09:00:00,12586,2014,8,7,9,57.0,57.0,10.0,58.0,1100.0,58.0,28.3,1006.4,17.5,0.0,NNE,1.6,Dongsi,3,0,3,0,0.707,-0.707,-0.866,-0.5,0.434,-0.901,22.5,0.383,0.924,0,0,1.0,良,0,1,0
2014-08-07 10:00:00,12587,2014,8,7,10,73.0,73.0,19.0,66.0,1400.0,75.0,29.6,1006.1,15.0,0.0,SE,1.4,Dongsi,3,0,3,0,0.5,-0.866,-0.866,-0.5,0.434,-0.901,135.0,0.707,-0.707,0,0,1.0,良,0,1,0
2014-08-07 11:00:00,12588,2014,8,7,11,67.0,67.0,31.0,41.0,1800.0,125.0,30.9,1005.4,15.3,0.0,NW,1.6,Dongsi,3,0,3,0,0.259,-0.966,-0.866,-0.5,0.434,-0.901,315.0,-0.707,0.707,0,0,1.0,良,0,1,0
2014-08-07 12:00:00,12589,2014,8,7,12,56.0,56.0,24.0,39.0,1500.0,146.0,31.6,1004.8,14.7,0.0,ESE,1.8,Dongsi,3,0,3,0,0.0,-1.0,-0.866,-0.5,0.434,-0.901,112.5,0.924,-0.383,0,0,1.0,良,0,1,0
2014-08-07 13:00:00,12590,2014,8,7,13,52.0,52.0,20.0,32.0,1200.0,176.0,32.3,1004.0,15.8,0.0,SE,1.4,Dongsi,3,0,3,0,-0.259,-0.966,-0.866,-0.5,0.434,-0.901,135.0,0.707,-0.707,0,0,1.0,良,0,1,0
2014-08-07 14:00:00,12591,2014,8,7,14,43.0,43.0,16.0,24.0,1100.0,202.0,32.0,1003.6,15.1,0.0,SE,3.5,Dongsi,3,0,3,0,-0.5,-0.866,-0.866,-0.5,0.434,-0.901,135.0,0.707,-0.707,0,0,1.0,良,0,1,0
2014-08-07 15:00:00,12592,2014,8,7,15,43.0,43.0,13.0,23.0,1000.0,218.0,32.7,1003.3,15.2,0.0,SSW,2.6,Dongsi,3,0,3,0,-0.707,-0.707,-0.866,-0.5,0.434,-0.901,202.5,-0.383,-0.924,0,0,1.0,良,0,1,0
2014-08-07 16:00:00,12593,2014,8,7,16,40.0,40.0,13.0,22.0,1000.0,218.0,32.0,1002.9,15.9,0.0,SW,2.8,Dongsi,3,0,3,0,-0.866,-0.5,-0.866,-0.5,0.434,-0.901,225.0,-0.707,-0.707,0,0,1.0,良,0,1,0
2014-08-07 17:00:00,12594,2014,8,7,17,43.0,43.0,15.0,22.0,1100.0,212.0,31.6,1003.3,15.1,0.0,SSE,1.5,Dongsi,3,0,3,0,-0.966,-0.259,-0.866,-0.5,0.434,-0.901,157.5,0.383,-0.924,0,0,1.0,良,0,1,0
2014-08-07 18:00:00,12595,2014,8,7,18,42.0,42.0,13.0,23.0,1100.0,196.0,29.8,1003.7,16.6,0.0,SE,3.3,Dongsi,3,0,3,0,-1.0,-0.0,-0.866,-0.5,0.434,-0.901,135.0,0.707,-0.707,0,0,1.0,良,0,1,0
2014-08-07 19:00:00,12596,2014,8,7,19,40.0,40.0,13.0,29.0,1200.0,189.0,28.6,1004.3,16.8,0.0,SSE,2.4,Dongsi,3,0,3,0,-0.966,0.259,-0.866,-0.5,0.434,-0.901,157.5,0.383,-0.924,0,0,1.0,良,0,1,0
2014-08-07 20:00:00,12597,2014,8,7,20,62.0,86.024,16.5,40.0,1065.518,68.269,27.7,1005.0,17.2,0.0,SSE,1.3,Dongsi,3,0,3,0,-0.866,0.5,-0.866,-0.5,0.434,-0.901,157.5,0.383,-0.924,0,0,0.721,良,0,1,0
2014-08-07 21:00:00,12598,2014,8,7,21,84.0,84.0,20.0,51.0,1800.0,170.0,27.3,1005.3,17.2,0.0,SW,2.1,Dongsi,3,0,3,0,-0.707,0.707,-0.866,-0.5,0.434,-0.901,225.0,-0.707,-0.707,0,0,1.0,轻度污染,0,1,0
2014-08-07 22:00:00,12599,2014,8,7,22,70.0,70.0,12.0,60.0,1300.0,111.0,26.9,1005.3,16.2,0.0,SSW,1.9,Dongsi,3,0,3,0,-0.5,0.866,-0.866,-0.5,0.434,-0.901,202.5,-0.383,-0.924,0,0,1.0,良,0,1,0
2014-08-07 23:00:00,12600,2014,8,7,23,44.0,44.0,11.0,35.0,900.0,103.0,25.8,1005.1,16.4,0.0,S,1.1,Dongsi,3,0,3,0,-0.259,0.966,-0.866,-0.5,0.434,-0.901,180.0,0.0,-1.0,0,0,1.0,良,0,1,0
2014-08-08 00:00:00,12601,2014,8,8,0,44.0,44.0,11.0,32.0,800.0,93.0,24.3,1005.0,16.8,0.0,SSE,1.3,Dongsi,4,0,3,0,0.0,1.0,-0.866,-0.5,-0.434,-0.901,157.5,0.383,-0.924,0,0,1.0,良,0,1,0
2014-08-08 01:00:00,12602,2014,8,8,1,50.0,50.0,9.0,34.0,800.0,81.0,23.9,1005.1,15.9,0.0,SSW,1.3,Dongsi,4,0,3,0,0.259,0.966,-0.866,-0.5,-0.434,-0.901,202.5,-0.383,-0.924,0,0,1.0,良,0,1,0
2014-08-08 02:00:00,12603,2014,8,8,2,50.0,50.0,14.0,32.0,800.0,59.0,22.7,1005.0,16.5,0.0,E,0.5,Dongsi,4,0,3,0,0.5,0.866,-0.866,-0.5,-0.434,-0.901,90.0,1.0,0.0,1,1,1.0,良,0,0,0
2014-08-08 03:00:00,12604,2014,8,8,3,55.0,55.0,12.0,47.0,600.0,36.0,21.3,1005.3,17.3,0.0,E,0.2,Dongsi,4,0,3,0,0.707,0.707,-0.866,-0.5,-0.434,-0.901,90.0,1.0,0.0,1,2,1.0,良,0,0,0
2014-08-08 04:00:00,12605,2014,8,8,4,53.0,53.0,11.0,51.0,800.0,51.0,21.0,1005.4,17.6,0.0,E,1.0,Dongsi,4,0,3,0,0.866,0.5,-0.866,-0.5,-0.434,-0.901,90.0,1.0,0.0,0,0,1.0,良,0,0,0
2014-08-08 05:00:00,12606,2014,8,8,5,54.0,54.0,13.0,46.0,1400.0,51.0,20.9,1005.5,18.3,0.0,NE,1.1,Dongsi,4,0,3,0,0.966,0.259,-0.866,-0.5,-0.434,-0.901,45.0,0.707,0.707,0,0,1.0,良,0,0,0
2014-08-08 06:00:00,12607,2014,8,8,6,54.0,54.0,12.0,50.0,1300.0,43.0,23.1,1005.9,18.6,0.0,NE,0.5,Dongsi,4,0,3,0,1.0,0.0,-0.866,-0.5,-0.434,-0.901,45.0,0.707,0.707,1,1,1.0,良,0,0,0
2014-08-08 07:00:00,12608,2014,8,8,7,67.0,67.0,9.0,84.0,1500.0,17.0,25.1,1005.8,18.5,0.0,E,1.1,Dongsi,4,0,3,0,0.966,-0.259,-0.866,-0.5,-0.434,-0.901,90.0,1.0,0.0,0,0,1.0,良,0,1,0
2014-08-08 08:00:00,12609,2014,8,8,8,82.0,82.0,12.0,104.0,1900.0,8.0,26.8,1005.9,17.8,0.0,SE,0.8,Dongsi,4,0,3,0,0.866,-0.5,-0.866,-0.5,-0.434,-0.901,135.0,0.707,-0.707,1,1,1.0,轻度污染,0,1,0
2014-08-08 09:00:00,12610,2014,8,8,9,93.0,93.0,16.0,95.0,1600.0,26.0,28.2,1005.7,17.7,0.0,NE,1.2,Dongsi,4,0,3,0,0.707,-0.707,-0.866,-0.5,-0.434,-0.901,45.0,0.707,0.707,0,0,1.0,轻度污染,0,1,0
2014-08-08 10:00:00,12611,2014,8,8,10,101.0,101.0,19.0,85.0,1600.0,56.0,29.3,1005.4,17.8,0.0,N,1.2,Dongsi,4,0,3,0,0.5,-0.866,-0.866,-0.5,-0.434,-0.901,0.0,0.0,1.0,0,0,1.0,轻度污染,0,1,0
2014-08-08 11:00:00,12612,2014,8,8,11,95.0,95.0,20.0,83.0,1500.0,82.0,30.2,1004.8,16.2,0.0,SE,1.8,Dongsi,4,0,3,0,0.259,-0.966,-0.866,-0.5,-0.434,-0.901,135.0,0.707,-0.707,0,0,1.0,轻度污染,0,1,0
2014-08-08 12:00:00,12613,2014,8,8,12,84.0,84.0,17.0,49.0,1200.0,140.0,31.3,1004.2,16.5,0.0,SSW,1.9,Dongsi,4,0,3,0,0.0,-1.0,-0.866,-0.5,-0.434,-0.901,202.5,-0.383,-0.924,0,0,1.0,轻度污染,0,1,0
2014-08-08 13:00:00,12614,2014,8,8,13,61.0,61.0,12.0,27.0,1000.0,184.0,31.7,1003.9,13.9,0.0,SSE,2.1,Dongsi,4,0,3,0,-0.259,-0.966,-0.866,-0.5,-0.434,-0.901,157.5,0.383,-0.924,0,0,1.0,良,0,1,0
2014-08-08 14:00:00,12615,2014,8,8,14,52.0,52.0,10.0,15.0,900.0,183.0,32.1,1003.4,12.3,0.0,SW,2.9,Dongsi,4,0,3,0,-0.5,-0.866,-0.866,-0.5,-0.434,-0.901,225.0,-0.707,-0.707,0,0,1.0,良,0,1,0
2014-08-08 15:00:00,12616,2014,8,8,15,39.0,39.0,9.0,15.0,800.0,174.0,31.0,1002.9,14.2,0.0,SW,3.9,Dongsi,4,0,3,0,-0.707,-0.707,-0.866,-0.5,-0.434,-0.901,225.0,-0.707,-0.707,0,0,1.0,良,0,1,0
2014-08-08 16:00:00,12617,2014,8,8,16,38.0,38.0,6.0,15.0,800.0,168.0,30.6,1002.4,15.1,0.0,WSW,2.6,Dongsi,4,0,3,0,-0.866,-0.5,-0.866,-0.5,-0.434,-0.901,247.5,-0.924,-0.383,0,0,1.0,良,0,1,0
2014-08-08 17:00:00,12618,2014,8,8,17,46.0,46.0,9.0,23.0,1100.0,191.0,30.1,1002.5,14.6,0.0,SW,2.8,Dongsi,4,0,3,0,-0.966,-0.259,-0.866,-0.5,-0.434,-0.901,225.0,-0.707,-0.707,0,0,1.0,良,0,1,0
2014-08-08 18:00:00,12619,2014,8,8,18,54.0,54.0,13.0,27.0,1600.0,210.0,29.1,1002.7,16.0,0.0,W,1.7,Dongsi,4,0,3,0,-1.0,-0.0,-0.866,-0.5,-0.434,-0.901,270.0,-1.0,-0.0,0,0,1.0,良,0,1,0
2014-08-08 19:00:00,12620,2014,8,8,19,69.0,69.0,15.0,30.0,1800.0,214.0,28.4,1002.9,15.3,0.0,SW,2.0,Dongsi,4,0,3,0,-0.966,0.259,-0.866,-0.5,-0.434,-0.901,225.0,-0.707,-0.707,0,0,1.0,良,0,1,0
2014-08-08 20:00:00,12621,2014,8,8,20,74.0,74.0,14.0,32.0,1200.0,165.0,27.9,1003.3,14.9,0.0,SSW,2.0,Dongsi,4,0,3,0,-0.866,0.5,-0.866,-0.5,-0.434,-0.901,202.5,-0.383,-0.924,0,0,1.0,良,0,1,0
2014-08-08 21:00:00,12622,2014,8,8,21,59.0,59.0,9.0,33.0,1000.0,133.0,27.0,1003.6,16.0,0.0,SSW,1.7,Dongsi,4,0,3,0,-0.707,0.707,-0.866,-0.5,-0.434,-0.901,202.5,-0.383,-0.924,0,0,1.0,良,0,1,0
2014-08-08 22:00:00,12623,2014,8,8,22,62.0,62.0,8.0,45.0,1000.0,112.0,26.7,1003.6,16.3,0.0,SSW,0.8,Dongsi,4,0,3,0,-0.5,0.866,-0.866,-0.5,-0.434,-0.901,202.5,-0.383,-0.924,1,1,1.0,良,0,1,0
2014-08-08 23:00:00,12624,2014,8,8,23,68.0,68.0,9.0,51.0,1100.0,92.0,25.5,1003.4,16.6,0.0,SSW,0.9,Dongsi,4,0,3,0,-0.259,0.966,-0.866,-0.5,-0.434,-0.901,202.5,-0.383,-0.924,1,2,1.0,良,0,1,0
2014-08-09 00:00:00,12625,2014,8,9,0,76.0,76.0,12.0,65.0,1200.0,72.0,24.1,1003.2,17.8,0.0,ESE,0.8,Dongsi,5,1,3,0,0.0,1.0,-0.866,-0.5,-0.975,-0.223,112.5,0.924,-0.383,1,3,1.0,轻度污染,0,1,0
2014-08-09 01:00:00,12626,2014,8,9,1,91.0,91.0,13.0,76.0,1300.0,60.0,24.1,1003.1,17.8,0.0,ESE,1.1,Dongsi,5,1,3,0,0.259,0.966,-0.866,-0.5,-0.975,-0.223,112.5,0.924,-0.383,0,0,1.0,轻度污染,0,1,0
2014-08-09 02:00:00,12627,2014,8,9,2,97.0,97.0,14.0,70.0,1300.0,72.0,22.9,1003.1,17.8,0.0,ESE,1.4,Dongsi,5,1,3,0,0.5,0.866,-0.866,-0.5,-0.975,-0.223,112.5,0.924,-0.383,0,0,1.0,轻度污染,0,0,0
2014-08-09 03:00:00,12628,2014,8,9,3,105.0,105.0,16.0,50.0,1500.0,93.0,22.5,1003.1,17.6,0.0,ESE,1.0,Dongsi,5,1,3,0,0.707,0.707,-0.866,-0.5,-0.975,-0.223,112.5,0.924,-0.383,0,0,1.0,轻度污染,0,0,0
2014-08-09 04:00:00,12629,2014,8,9,4,111.0,111.0,23.0,51.0,1400.0,83.0,22.2,1003.2,18.0,0.0,E,0.8,Dongsi,5,1,3,0,0.866,0.5,-0.866,-0.5,-0.975,-0.223,90.0,1.0,0.0,1,1,1.0,轻度污染,0,0,0
2014-08-09 05:00:00,12630,2014,8,9,5,112.0,112.0,19.0,45.0,1500.0,84.0,22.1,1003.6,18.5,0.0,E,0.9,Dongsi,5,1,3,0,0.966,0.259,-0.866,-0.5,-0.975,-0.223,90.0,1.0,0.0,1,2,1.0,轻度污染,0,0,0
2014-08-09 06:00:00,12631,2014,8,9,6,140.0,140.0,24.0,61.0,2000.0,63.0,22.9,1003.5,19.5,0.0,ESE,1.7,Dongsi,5,1,3,0,1.0,0.0,-0.866,-0.5,-0.975,-0.223,112.5,0.924,-0.383,0,0,1.0,中度污染,0,0,0
2014-08-09 07:00:00,12632,2014,8,9,7,159.0,159.0,28.0,71.0,2100.0,48.0,24.6,1003.5,19.9,0.0,ESE,1.9,Dongsi,5,1,3,0,0.966,-0.259,-0.866,-0.5,-0.975,-0.223,112.5,0.924,-0.383,0,0,1.0,重度污染,0,1,0
2014-08-09 08:00:00,12633,2014,8,9,8,158.0,158.0,27.0,89.0,1900.0,37.0,26.6,1003.3,19.0,0.0,SSW,1.6,Dongsi,5,1,3,0,0.866,-0.5,-0.866,-0.5,-0.975,-0.223,202.5,-0.383,-0.924,0,0,1.0,重度污染,0,1,0
2014-08-09 09:00:00,12634,2014,8,9,9,167.0,167.0,27.0,87.0,1700.0,48.0,27.9,1003.5,17.4,0.0,S,1.8,Dongsi,5,1,3,0,0.707,-0.707,-0.866,-0.5,-0.975,-0.223,180.0,0.0,-1.0,0,0,1.0,重度污染,0,1,0
2014-08-09 10:00:00,12635,2014,8,9,10,126.0,126.0,25.0,60.0,1400.0,92.0,28.9,1003.0,17.4,0.0,S,0.9,Dongsi,5,1,3,0,0.5,-0.866,-0.866,-0.5,-0.975,-0.223,180.0,0.0,-1.0,1,1,1.0,中度污染,0,1,0
2014-08-09 11:00:00,12636,2014,8,9,11,90.0,90.0,21.0,41.0,1300.0,131.0,29.7,1002.4,17.5,0.0,SSW,1.8,Dongsi,5,1,3,0,0.259,-0.966,-0.866,-0.5,-0.975,-0.223,202.5,-0.383,-0.924,0,0,1.0,轻度污染,0,1,0
2014-08-09 12:00:00,12637,2014,8,9,12,86.0,86.0,20.0,30.0,1200.0,171.0,30.4,1001.6,16.4,0.0,S,1.7,Dongsi,5,1,3,0,0.0,-1.0,-0.866,-0.5,-0.975,-0.223,180.0,0.0,-1.0,0,0,1.0,轻度污染,0,1,0
2014-08-09 13:00:00,12638,2014,8,9,13,79.0,79.0,17.0,20.0,1100.0,194.0,31.3,1000.8,15.7,0.0,WSW,2.5,Dongsi,5,1,3,0,-0.259,-0.966,-0.866,-0.5,-0.975,-0.223,247.5,-0.924,-0.383,0,0,1.0,轻度污染,0,1,0
2014-08-09 14:00:00,12639,2014,8,9,14,63.0,63.0,13.0,16.0,1000.0,193.0,31.4,1000.2,15.4,0.0,S,2.0,Dongsi,5,1,3,0,-0.5,-0.866,-0.866,-0.5,-0.975,-0.223,180.0,0.0,-1.0,0,0,1.0,良,0,1,0
2014-08-09 15:00:00,12640,2014,8,9,15,59.0,59.0,9.0,13.0,900.0,186.0,31.5,999.2,13.7,0.0,SW,2.7,Dongsi,5,1,3,0,-0.707,-0.707,-0.866,-0.5,-0.975,-0.223,225.0,-0.707,-0.707,0,0,1.0,良,0,1,0
2014-08-09 16:00:00,12641,2014,8,9,16,56.0,56.0,8.0,15.0,900.0,184.0,31.2,999.0,13.5,0.0,WSW,2.3,Dongsi,5,1,3,0,-0.866,-0.5,-0.866,-0.5,-0.975,-0.223,247.5,-0.924,-0.383,0,0,1.0,良,0,1,0
2014-08-09 17:00:00,12642,2014,8,9,17,47.0,47.0,9.0,17.0,800.0,183.0,30.3,998.8,13.6,0.0,SSW,2.4,Dongsi,5,1,3,0,-0.966,-0.259,-0.866,-0.5,-0.975,-0.223,202.5,-0.383,-0.924,0,0,1.0,良,0,1,0
2014-08-09 18:00:00,12643,2014,8,9,18,42.0,42.0,7.0,19.0,800.0,172.0,29.2,999.4,14.6,0.0,SW,1.8,Dongsi,5,1,3,0,-1.0,-0.0,-0.866,-0.5,-0.975,-0.223,225.0,-0.707,-0.707,0,0,1.0,良,0,1,0
2014-08-09 19:00:00,12644,2014,8,9,19,45.0,45.0,7.0,22.0,900.0,166.0,28.5,999.8,14.7,0.0,SSE,1.5,Dongsi,5,1,3,0,-0.966,0.259,-0.866,-0.5,-0.975,-0.223,157.5,0.383,-0.924,0,0,1.0,良,0,1,0
2014-08-09 20:00:00,12645,2014,8,9,20,47.0,47.0,6.0,29.0,800.0,147.0,26.1,1002.2,14.9,0.0,NW,4.5,Dongsi,5,1,3,0,-0.866,0.5,-0.866,-0.5,-0.975,-0.223,315.0,-0.707,0.707,0,0,1.0,良,0,1,0
2014-08-09 21:00:00,12646,2014,8,9,21,53.0,53.0,6.0,40.0,900.0,123.0,21.0,1002.6,18.8,2.0,WNW,1.4,Dongsi,5,1,3,0,-0.707,0.707,-0.866,-0.5,-0.975,-0.223,292.5,-0.924,0.383,0,0,1.0,良,0,0,1
2014-08-09 22:00:00,12647,2014,8,9,22,17.0,17.0,2.0,15.0,500.0,113.0,20.7,1001.3,18.8,1.1,S,1.6,Dongsi,5,1,3,0,-0.5,0.866,-0.866,-0.5,-0.975,-0.223,180.0,0.0,-1.0,0,0,1.0,优,0,0,1
2014-08-09 23:00:00,12648,2014,8,9,23,20.0,20.0,2.0,24.0,600.0,97.0,21.0,1000.2,18.9,0.1,NW,1.8,Dongsi,5,1,3,0,-0.259,0.966,-0.866,-0.5,-0.975,-0.223,315.0,-0.707,0.707,0,0,1.0,优,0,0,1
2014-08-10 00:00:00,12649,2014,8,10,0,24.0,24.0,2.0,29.0,600.0,81.0,20.9,1000.4,19.0,0.0,NW,0.6,Dongsi,6,1,3,0,0.0,1.0,-0.866,-0.5,-0.782,0.623,315.0,-0.707,0.707,1,1,1.0,优,0,0,0
2014-08-10 01:00:00,12650,2014,8,10,1,23.0,23.0,2.0,32.0,600.0,69.0,20.8,1000.8,19.6,0.0,WNW,0.8,Dongsi,6,1,3,0,0.259,0.966,-0.866,-0.5,-0.782,0.623,292.5,-0.924,0.383,1,2,1.0,优,0,0,0
2014-08-10 02:00:00,12651,2014,8,10,2,25.0,25.0,2.0,34.0,700.0,44.0,20.5,1000.3,19.3,0.0,W,0.7,Dongsi,6,1,3,0,0.5,0.866,-0.866,-0.5,-0.782,0.623,270.0,-1.0,-0.0,1,3,1.0,优,0,0,0
2014-08-10 03:00:00,12652,2014,8,10,3,28.0,28.0,2.0,35.0,500.0,39.0,19.9,1000.3,18.7,0.0,N,1.0,Dongsi,6,1,3,0,0.707,0.707,-0.866,-0.5,-0.782,0.623,0.0,0.0,1.0,0,0,1.0,优,0,0,0
2014-08-10 04:00:00,12653,2014,8,10,4,28.0,28.0,2.0,37.0,500.0,42.0,20.0,1000.3,19.0,0.0,E,1.1,Dongsi,6,1,3,0,0.866,0.5,-0.866,-0.5,-0.782,0.623,90.0,1.0,0.0,0,0,1.0,优,0,0,0
2014-08-10 05:00:00,12654,2014,8,10,5,35.0,35.0,2.0,38.0,700.0,38.0,19.8,1000.0,19.0,0.0,ESE,0.0,Dongsi,6,1,3,0,0.966,0.259,-0.866,-0.5,-0.782,0.623,112.5,0.924,-0.383,1,1,1.0,优,0,0,0
2014-08-10 06:00:00,12655,2014,8,10,6,34.0,34.0,2.0,33.0,700.0,42.0,21.9,1000.2,19.8,0.0,ESE,0.9,Dongsi,6,1,3,0,1.0,0.0,-0.866,-0.5,-0.782,0.623,112.5,0.924,-0.383,1,2,1.0,优,0,0,0
2014-08-10 07:00:00,12656,2014,8,10,7,42.0,42.0,2.0,41.0,800.0,34.0,24.1,1000.7,18.3,0.0,SW,0.7,Dongsi,6,1,3,0,0.966,-0.259,-0.866,-0.5,-0.782,0.623,225.0,-0.707,-0.707,1,3,1.0,良,0,1,0
2014-08-10 08:00:00,12657,2014,8,10,8,31.0,31.0,2.0,33.0,600.0,56.0,25.4,1000.3,19.8,0.0,ENE,0.6,Dongsi,6,1,3,0,0.866,-0.5,-0.866,-0.5,-0.782,0.623,67.5,0.924,0.383,1,4,1.0,优,0,1,0
